INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,CPSF_MAJOR,CPSF_MINOR,CPSF_ANGLE
102,68,RACS_2041-62A,8676,13,8675,IMAGED,20 41 22.758,-62 29 55.06,310.344825,-62.4986277777778,333.547802739401,-36.4505638619699,-45.0,5063899304.6327,915.70175984314,915.70176,36,5078275631.092,125691660,16.9993624208452,11.3343266699998,20.5303259685394,-0.016819747164845467,3.2554664611816406,200.4466552734375,190.96694946289062,60.8951301574707,135.5258026123047,1486.84619140625,5099985706.0,6420,1,0,0,,0,19.299999999999997,13.100000000000003,19.61
103,69,RACS_2131-62A,8680,0,8679,IMAGED,21 31 02.068,-62 29 55.06,322.758616666667,-62.4986277777778,331.362269236197,-41.9182144136719,-45.0,5063972438.45875,925.655039338379,925.65504,36,5078302445.433,125691663,19.4567179712744,11.5930750141102,-59.975149089518,-0.02292373590171337,1.892983078956604,215.29421997070312,203.59532165527344,67.22775268554688,146.62200927734375,1013.4573364257812,5099987510.0,6153,1,0,0,,0,21.6,13.5,-65.4
104,70,RACS_2220-62A,8680,6,8679,IMAGED,22 20 41.379,-62 29 55.06,335.1724125,-62.4986277777778,327.316052033616,-46.8598367778511,-45.0,5063977992.38899,925.655040292053,925.65504,36,5078303043.717,125691660,18.0105989977111,11.3474375525952,-47.8922551621178,-0.021444452926516533,1.2926682233810425,215.25092580921125,205.2494738177087,57.08001377580256,151.16326803627325,766.7502932764143,5099987615.0,5716,1,0,0,,0,19.799999999999997,13.200000000000012,-53.09
105,71,RACS_2310-62A,8680,15,8679,IMAGED,23 10 20.689,-62 29 55.06,347.586204166667,-62.4986277777778,321.149224635266,-50.9039537046312,-45.0,5063986323.28435,925.655039338379,925.65504,36,5078305142.466,125691660,16.8317534866405,11.2322474970525,-22.2781348301831,-0.010698744095861912,0.8402945399284363,200.04627490768263,189.54769098776487,55.725495650575226,144.31807091715072,776.4683603975311,5099987763.0,6097,1,0,0,,0,18.29999999999999,13.200000000000012,-25.62
106,72,RACS_0000-62A,8680,7,8679,IMAGED,00 00 00,-62 29 55.06,0.0,-62.4986277777778,312.91023831702,-53.621808086298,-45.0,5063978918.04403,915.70175984314,915.70176,36,5078294091.137,125691656,21.2271014089734,11.3667352579528,-70.6729876670809,-0.033063534647226334,4.576803684234619,244.41312665493953,230.9094714548156,1093.172166960586,149.13849657424916,104302.31935629764,5099987120.0,5248,1,0,0,,0,23.900000000000006,13.30000000000002,-76.04
107,73,RACS_0049-62A,8680,5,8679,IMAGED,00 49 39.31,-62 29 55.06,12.4137916666667,-62.4986277777778,303.287447512812,-54.628393990074,-45.0,5063977056.78067,935.608319787292,935.60832,36,5078294662.872,125691656,27.9013306414987,11.2193092466553,89.722892641289,-0.022951433435082436,1.6914379596710205,236.15773010253906,224.33834838867188,75.48246765136719,151.07774353027344,2369.6357421875,5099987078.0,5265,0,0,0,,0,32.4,13.5,84.29
108,73,RACS_0049-62A,12521,5,12509,IMAGED,00 49 39.31,-62 29 55.06,12.4137916666667,-62.4986277777778,303.287447512812,-54.628393990074,-45.0,5092084152.15245,905.748479394226,905.74848,36,5092490226.442,125691656,18.4280066462013,11.407398593182,-40.179112488664,-0.014797470532357693,1.4465802907943726,242.21388244628906,230.4302215576172,67.12372589111328,165.98472595214844,1320.9627685546875,5099940780.0,5271,1,0,0,,0,23.4,12.800000000000017,-37.73
109,74,RACS_0139-62A,8680,9,8679,IMAGED,01 39 18.62,-62 29 55.06,24.8275833333333,-62.4986277777778,293.611411151499,-53.754789608009,-45.0,5063980759.40083,915.70175984314,915.70176,36,5078297643.89,125691660,26.6761652853887,11.3378049986023,-87.3543763170472,-0.018878402188420296,1.2149988412857056,224.3114471435547,214.47671508789062,62.93051528930664,145.2519073486328,1390.956787109375,5099987126.0,5349,0,0,0,,0,30.999999999999993,13.399999999999991,87.28
110,74,RACS_0139-62A,12525,9,12509,IMAGED,01 39 18.62,-62 29 55.06,24.8275833333333,-62.4986277777778,293.611411151499,-53.754789608009,-45.0,5092088193.18413,905.7484803479,905.74848,36,5092490341.705,125691660,18.004701702916,11.5031067948148,-35.9680173285906,-0.01825375109910965,1.2164406776428223,238.415283203125,227.8070526123047,63.226802825927734,162.21885681152344,771.3445434570312,5099940798.0,5294,1,0,0,,0,22.899999999999995,12.999999999999996,-33.34
111,75,RACS_0228-62A,8678,2,8679,IMAGED,02 28 57.931,-62 29 55.06,37.2413791666667,-62.4986277777778,285.241015750593,-51.1485069237952,-45.0,5063936686.27699,925.655039338379,925.65504,36,5078278744.23,125691663,29.3591430080472,10.6910772264737,-88.4748251161513,-0.01334681361913681,1.2758874893188477,207.51370239257812,196.55453491210938,59.888938903808594,139.50852966308594,728.9884033203125,5099985342.0,5903,0,0,0,,0,32.50000000000001,13.600000000000009,-85.9
112,75,RACS_0228-62A,12527,2,12509,IMAGED,02 28 57.931,-62 29 55.06,37.2413791666667,-62.4986277777778,285.241015750593,-51.1485069237952,-45.0,5092091039.82221,905.7484803479,905.74848,36,5092490367.942,125691663,18.078650127316,11.5426711646225,-36.3859590391251,-0.014816858805716038,1.3463646173477173,238.44859313964844,226.82374572753906,65.1698226928711,157.5442657470703,657.3328857421875,5099940798.0,5494,1,0,0,,0,23.000000000000004,12.999999999999996,-33.77
113,76,RACS_0318-62A,8678,1,8679,IMAGED,03 18 37.241,-62 29 55.06,49.6551708333333,-62.4986277777778,278.917932834754,-47.1850324000733,-45.0,5063935760.62195,925.655040292053,925.65504,36,5078278784.411,125691656,23.5471736067471,11.2536177589213,75.6801144313009,-0.011657117865979671,2.443448781967163,200.4005263875024,191.22627718704854,55.82595633978353,130.54205383346027,773.0214746021359,5099985461.0,6259,1,0,0,,0,25.09999999999999,13.600000000000009,77.69
114,77,RACS_0408-62A,8678,3,8679,IMAGED,04 08 16.551,-62 29 55.06,62.0689625,-62.4986277777778,274.726307115458,-42.2945442603481,-45.0,5063937611.93203,915.701760796814,915.70176,36,5078280258.639,125691660,22.43241265194,11.3612822573017,71.3397663125668,-0.12114375829696655,23.41796875,246.44891697888556,231.10189160158902,614.9193518199504,141.61710689649306,14240.276362120088,5099985442.0,5588,1,0,0,,0,24.099999999999984,13.5,73.91
115,78,RACS_0457-62A,8678,0,8679,IMAGED,04 57 55.862,-62 29 55.06,74.4827583333333,-62.4986277777778,272.417868213208,-36.8539822548169,-45.0,5063934834.96691,925.655039338379,925.65504,36,5078280313.679,125691663,18.3606446455545,11.3153755682877,47.8769028522211,-0.012463192455470562,2.7369697093963623,195.86416625976562,185.9623565673828,61.6176872253418,131.73721313476562,2493.884765625,5099985721.0,6688,1,0,0,,0,19.699999999999992,13.30000000000002,48.54
116,79,RACS_0547-62A,8673,5,8675,IMAGED,05 47 35.172,-62 29 55.06,86.89655,-62.4986277777778,271.677832537065,-31.1633995428645,-45.0,5063853818.1431,925.655039338379,925.65504,36,5078217551.657,125691656,19.2373837447051,11.1332419346773,57.6282886914986,-0.009222552180290222,1.4172559976577759,186.8427734375,178.3978271484375,48.92218017578125,132.37806701660156,723.4575805664062,5099984542.0,7010,1,0,0,,0,22.100000000000005,12.999999999999996,58.15
117,80,RACS_0637-62A,8673,7,8675,IMAGED,06 37 14.482,-62 29 55.06,99.3103416666667,-62.4986277777778,272.237340358987,-25.4611134048349,-45.0,5063855669.45318,925.655040292053,925.65504,36,5078217611.441,125691656,18.6171458900645,11.0824840811917,52.5654968565814,-0.010367995128035545,1.3144503831863403,183.0260467529297,174.4842529296875,54.20025634765625,125.11811065673828,942.1204833984375,5099984572.0,6665,1,0,0,,0,21.30000000000001,12.999999999999996,52.58
118,81,RACS_0726-62A,8673,6,8675,IMAGED,07 26 53.793,-62 29 55.06,111.7241375,-62.4986277777778,273.895358048488,-19.9455343897929,-45.0,5063854743.79814,925.655039338379,925.65504,36,5078218764.769,125691663,17.3280563402068,11.3557381709075,35.8417857448029,-0.01440409291535616,1.6996619701385498,183.0849151611328,174.07972717285156,50.36510467529297,125.30879974365234,918.372314453125,5099984668.0,6568,1,0,0,,0,19.90000000000001,13.100000000000003,35.24
119,82,RACS_0816-62A,8673,8,8675,IMAGED,08 16 33.103,-62 29 55.06,124.137929166667,-62.4986277777778,276.506048212053,-14.792329437537,-45.0,5063856595.10822,935.608319787292,935.60832,36,5078218820.833,125691663,17.2198947289128,11.2387078291599,29.5358274693811,-0.028850043192505836,1.4658751487731934,185.318115234375,176.7095947265625,50.5989990234375,124.70907592773438,987.0509643554688,5099984681.0,6542,1,0,0,,0,19.699999999999992,12.999999999999996,29.38
120,83,RACS_0906-62A,8678,9,8679,IMAGED,09 06 12.413,-62 29 55.06,136.551720833333,-62.4986277777778,279.95673119176,-10.1647734344221,-45.0,5063943165.86227,925.655039338379,925.65504,36,5078282118.524,125691656,16.9636258953237,11.3972868770409,16.9825965264383,-0.01116290781646967,1.6722376346588135,197.24622985183794,187.18937773449065,58.782754929400845,132.60312571712916,897.7918575391494,5099985895.0,6191,1,0,0,,0,18.29999999999999,13.200000000000012,14.94
121,84,RACS_0955-62A,8673,9,8675,IMAGED,09 55 51.724,-62 29 55.06,148.965516666667,-62.4986277777778,284.144900021987,-6.21749208289336,-45.0,5063857530.71654,925.655039338379,925.65504,36,5078219646.864,125691663,16.7486449224409,11.4050988962438,4.21221583443208,-0.010925930924713612,1.337398886680603,194.28846740722656,184.25927734375,58.36437225341797,130.3120880126953,747.5869140625,5099984719.0,6437,1,0,0,,0,19.19999999999999,13.30000000000002,2.41
122,85,RACS_1045-62A,8678,10,8679,IMAGED,10 45 31.034,-62 29 55.06,161.379308333333,-62.4986277777778,288.957438268032,-3.09398587750904,-45.0,5063944091.51731,935.608319787292,935.60832,36,5082611424.079,125691663,16.5834980948381,11.2038482320925,-9.5472706439068,-0.06061553210020065,4.715769290924072,257.314434574656,221.33870050362705,1118.2950464233115,158.2209966728827,59527.74077260645,5099985934.0,5218,1,0,0,,35,18.10000000000001,12.999999999999996,-13.15
123,86,RACS_1135-62A,8678,15,8679,IMAGED,11 35 10.344,-62 29 55.06,173.7931,-62.4986277777778,294.255002299313,-0.918683089541704,-45.0,5063948729.74579,935.608319787292,935.60832,36,5082611480.833,125691656,16.4688346860326,11.1532794618721,-0.597290824591317,-0.042091380804777145,2.9418210983276367,249.6336717089518,228.77831859561988,1674.1373460617679,166.74352310780156,97551.06864459785,5099985947.0,5304,1,0,0,,35,18.0,12.999999999999996,-4.03
124,87,RACS_1221-56A,8673,22,8675,IMAGED,12 21 10.588,-56 18 22.66,185.294116666667,-56.3062944444444,298.717835870345,6.31764800086284,-45.0,5063869594.0919,925.655040292053,925.65504,36,5108686187.7369995,125691696,15.373097852639003,11.187424877596271,24.0306893026698,-0.01396491751074791,1.2421619892120361,198.07219240204154,188.464929459845,56.44880388505883,138.82798773876556,979.2699283630959,5099984612.0,6389,1,0,0,,35,17.30000000000002,12.800000000000017,23.41
125,88,RACS_1303-56A,8678,12,8679,IMAGED,13 03 31.764,-56 18 22.66,195.88235,-56.3062944444444,304.619269944225,6.52583351866877,-45.0,5063945952.78067,925.655040292053,925.65504,36,5078287502.237,125691691,16.5199148953523,11.8972605440991,-44.1120939039604,-0.025932395830750465,1.4523210525512695,215.52424222297188,202.21491249912452,68.05865089104864,144.27758677081766,1084.0191371004346,5099986634.0,5881,1,0,0,,0,18.200000000000014,13.600000000000009,-49.66
126,89,RACS_1345-56A,8673,21,8675,IMAGED,13 45 52.941,-56 18 22.66,206.4705875,-56.3062944444444,310.47169339475,5.76635870992165,-45.0,5063868668.43686,925.655040292053,925.65504,36,5078223895.219001,125691691,15.482653875192636,11.712079574388792,-8.7662044118159,-0.015298526734113693,3.607102870941162,216.7542724609375,206.30799865722656,65.03855895996094,134.94749450683594,1408.8560791015625,5099984633.0,6269,1,0,0,,0,17.70000000000001,13.100000000000003,-12.4
127,90,RACS_1428-56A,8673,18,8675,IMAGED,14 28 14.117,-56 18 22.66,217.058820833333,-56.3062944444444,316.109794317222,4.06867564455299,-45.0,5063865881.51846,915.70175984314,915.70176,36,5078225260.41,125691691,16.2628505971178,11.8908908572956,-38.5885446831711,-0.016954246908426285,1.2376964092254639,226.36680603027344,214.3802947998047,99.62476348876953,152.93775939941406,3488.651611328125,5099984578.0,5923,1,0,0,,0,18.29999999999999,13.399999999999991,-40.68
128,91,RACS_1510-56A,8673,19,8675,IMAGED,15 10 35.294,-56 18 22.66,227.647058333333,-56.3062944444444,321.390211807215,1.49538253949248,-45.0,5063866797.22022,945.56160118988,945.5616,36,5088363593.906,125691691,16.5037782161924,11.6962241043603,-47.4636285852158,-0.017378175631165504,3.06817364692688,280.8476867675781,263.6741638183594,589.0706787109375,158.08384704589844,32306.470703125,5099984554.0,5457,1,0,0,,0,18.699999999999985,13.200000000000012,-49.38
129,92,RACS_1552-56A,8676,3,8675,IMAGED,15 52 56.47,-56 18 22.66,238.235291666667,-56.3062944444444,326.200624569519,-1.86631169224278,-45.0,5063890028.17574,925.655040292053,925.65504,36,5088598556.024,125691702,17.9160262230699,11.1076340392011,60.5226812829004,-0.02416585013270378,4.807071208953857,292.0733337402344,267.099853515625,751.989501953125,168.91673278808594,33924.32421875,5099984744.0,5144,1,0,0,,0,20.000000000000018,12.6,60.99
130,93,RACS_1635-56A,8676,2,8675,IMAGED,16 35 17.647,-56 18 22.66,248.823529166667,-56.3062944444444,330.45957006172,-5.91436525563755,-45.0,5063889102.5207,925.655040292053,925.65504,36,5110100001.937001,125691691,16.31929969477422,11.127947414965739,45.6011777116975,-0.040002528578042984,4.938196182250977,224.16492600720224,212.57660507243673,71.26106280658811,151.4723405208828,1238.12298389432,5099984977.0,5930,1,0,0,,0,18.29999999999999,12.700000000000008,45.79
131,94,RACS_1717-56A,8674,1,8675,IMAGED,17 17 38.823,-56 18 22.66,259.4117625,-56.3062944444444,334.108585878364,-10.5402869137922,-45.0,5063872749.28166,925.655039338379,925.65504,36,5108705670.754999,125691702,17.331215201754123,11.601614527710264,-55.8878419228487,-0.018984779715538025,5.8255615234375,235.02734009648714,224.57338650195487,87.4417145941546,152.31520622372184,2786.4772380944796,5099984559.0,5703,1,0,0,,35,19.599999999999984,13.200000000000012,-57.31
132,95,RACS_1759-56A,8676,0,8675,IMAGED,18 00 00,-56 18 22.66,270.0,-56.3062944444444,337.09977401878,-15.6346325968629,-45.0,5063887251.21062,925.655039338379,925.65504,36,5078272167.409,125691691,15.4068142368367,11.5391180105565,9.97721676292069,-0.05552693456411362,6.143608570098877,206.506103515625,194.02426147460938,82.90613555908203,135.7354736328125,2458.949951171875,5099985356.0,6227,1,0,0,,0,17.499999999999996,12.999999999999996,7.56
133,96,RACS_1842-56A,8676,1,8675,IMAGED,18 42 21.176,-56 18 22.66,280.588233333333,-56.3062944444444,339.38109448268,-21.0890796776736,-45.0,5063888176.86566,925.655039338379,925.65504,36,5079241272.478,125691702,15.2025753633664,11.4790239884858,1.53500621797997,-0.01029651053249836,1.058103322982788,193.4940185546875,183.27113342285156,56.11221694946289,133.0224151611328,640.5857543945312,5099985591.0,6371,1,0,0,,0,16.99999999999999,13.200000000000012,-1.87
134,97,RACS_1924-56A,8674,5,8675,IMAGED,19 24 42.352,-56 18 22.66,291.176466666667,-56.3062944444444,340.880183669064,-26.7951717860259,-45.0,5063876441.94854,935.608319787292,935.60832,36,5080250727.099,125691696,20.6650925463729,11.9264776619178,-74.2312318120042,-0.039603278040885925,3.990144729614258,208.47743225097656,196.26976013183594,78.5953369140625,132.6546630859375,2025.1734619140625,5099984458.0,5996,1,0,0,,0,23.299999999999994,13.700000000000015,-76.54
135,98,RACS_2007-56A,8674,4,8675,IMAGED,20 07 03.529,-56 18 22.66,301.764704166667,-56.3062944444444,341.485902054382,-32.6396517106617,-45.0,5063875526.24678,915.70175984314,915.70176,36,5080250735.309,125691702,25.6126135411135,11.8201376992551,-87.8332279782916,-0.023623358458280563,2.148801326751709,227.11947631835938,216.66416931152344,164.50282287597656,140.40127563476562,12410.9013671875,5099984345.0,5746,0,0,0,,0,29.59999999999999,13.899999999999995,89.39
136,98,RACS_2007-56A,12513,4,12509,IMAGED,20 07 03.529,-56 18 22.66,301.764704166667,-56.3062944444444,341.485902054382,-32.6396517106617,-45.0,5092073372.75021,905.7484803479,905.74848,36,5092490018.984,125691696,16.0261887252487,12.070400724591,-22.2407848602939,-0.02861325815320015,2.344843626022339,266.1205139160156,251.7900390625,106.1174545288086,171.75856018066406,5716.0849609375,5099940648.0,5224,1,0,0,,0,20.199999999999996,13.600000000000009,-16.3
137,99,RACS_2049-56A,8674,6,8675,IMAGED,20 49 24.705,-56 18 22.66,312.3529375,-56.3062944444444,341.026183075602,-38.495814987411,-45.0,5063877377.55686,915.70175984314,915.70176,36,5080250735.537,125691691,26.9598446653676,11.826172138284,89.5852509214725,-0.030403830111026764,2.097254753112793,227.4042510986328,216.2000732421875,88.96866607666016,147.91331481933594,3025.635986328125,5099984319.0,5836,0,0,0,,0,31.500000000000004,14.000000000000004,86.84
138,99,RACS_2049-56A,12512,6,12509,IMAGED,20 49 24.705,-56 18 22.66,312.3529375,-56.3062944444444,341.026183075602,-38.495814987411,-45.0,5092072357.51565,895.795199898987,895.7952,36,5092489990.465,125691703,16.9792780080209,11.6249452379538,-36.9376734717385,-0.022602085024118423,1.9559026956558228,265.4215087890625,253.38339233398438,84.21868133544922,183.46148681640625,2316.2646484375,5099940681.0,5318,1,0,0,,0,20.99999999999999,13.100000000000003,-30.63
139,100,RACS_2131-56A,8676,14,8675,IMAGED,21 31 45.882,-56 18 22.66,322.941175,-56.3062944444444,339.242279335681,-44.209484553956,-45.0,5063900220.33446,925.655040292053,925.65504,36,5078276625.813,125691702,15.4047026031177,11.5072285258521,11.6711318730725,-0.010962773114442825,2.09983491897583,192.87220764160156,183.87196350097656,70.7879409790039,132.63027954101562,4400.36181640625,5099985689.0,6697,1,0,0,,0,17.499999999999996,12.999999999999996,9.33
140,101,RACS_2214-56A,8680,3,8679,IMAGED,22 14 07.058,-56 18 22.66,333.529408333333,-56.3062944444444,335.767861013293,-49.5775581116949,-45.0,5063975215.42387,925.655040292053,925.65504,36,5078302481.337,125691691,18.1842903687958,11.7049712828965,-63.2028475827103,-0.0385606624186039,3.074544668197632,220.52286570826843,210.33056052646978,66.0419891009931,142.85308294953728,1406.9919052435082,5099987439.0,6329,1,0,0,,0,20.300000000000004,13.5,-69.19
141,102,RACS_2256-56A,8680,1,8679,IMAGED,22 56 28.235,-56 18 22.66,344.117645833333,-56.3062944444444,330.148508261036,-54.3192878983743,-45.0,5063973364.11379,925.655039338379,925.65504,36,5078305752.746,125691700,22.7000287651149,11.9279977391056,-81.6844667766899,-0.04282807186245918,3.5352163314819336,225.28030395507812,213.54867553710938,69.95703887939453,144.15736389160156,893.25048828125,5099987339.0,5729,0,0,0,,0,25.80000000000001,13.799999999999988,-86.94
142,102,RACS_2256-56A,12554,1,12552,IMAGED,22 56 28.235,-56 18 22.66,344.117645833333,-56.3062944444444,330.148508261036,-54.3192878983743,-45.0,5092163479.79405,905.7484803479,905.74848,36,5092492920.394,125691708,13.6363172714486,11.7747018212374,-11.2566415018443,-0.020395295694470406,3.4679408073425293,202.52438354492188,192.32601928710938,62.59904098510742,142.52552795410156,897.6056518554688,5099940796.0,6198,1,0,0,,0,16.400000000000016,12.999999999999996,-13.4
143,103,RACS_2338-56A,8680,4,8679,IMAGED,23 38 49.411,-56 18 22.66,354.705879166667,-56.3062944444444,321.997253213321,-58.0525465623147,-45.0,5063976141.07891,915.70175984314,915.70176,36,5078307563.083,125691691,22.1388434836807,11.7590353531623,-80.9269757482642,-0.036107227206230164,3.407871961593628,237.3682719146525,225.56100880669302,81.88514725230857,151.23192268976732,1530.5573369415713,5099987401.0,5460,1,0,0,,0,25.2,13.700000000000015,-86.3
144,104,RACS_0021-56A,8676,22,8675,IMAGED,00 21 10.588,-56 18 22.66,5.29411666666667,-56.3062944444444,311.414414320211,-60.3207941565201,-45.0,5063907635.52806,925.655039338379,925.65504,36,5080250748.492001,125691696,15.41417350871369,11.682140993426305,-3.35499313343098,-0.024590177461504936,1.4867907762527466,191.73788452148438,182.24569702148438,57.2420654296875,135.1698455810547,1728.4522705078125,5099984806.0,6542,1,0,0,,0,17.399999999999988,12.999999999999996,-5.77
145,105,RACS_0103-56A,8680,8,8679,IMAGED,01 03 31.764,-56 18 22.66,15.88235,-56.3062944444444,299.500394843395,-60.7413224754313,-45.0,5063979833.74579,925.655039338379,925.65504,36,5078295886.822,125691691,24.3610637404909,11.683974426614,-86.3152562825648,-0.014805225655436516,1.701184868812561,222.83026123046875,210.8688507080078,64.73062896728516,149.80470275878906,873.3084106445312,5099987069.0,5451,0,0,0,,0,28.000000000000007,13.700000000000015,88.65
146,105,RACS_0103-56A,12522,8,12509,IMAGED,01 03 31.764,-56 18 22.66,15.88235,-56.3062944444444,299.500394843395,-60.7413224754313,-45.0,5092085137.52717,905.7484803479,905.74848,36,5092490255.338,125691709,17.6861808276342,11.3681875491441,-45.0946588501025,-0.01639331318438053,1.7487585544586182,235.25416564941406,223.2469024658203,67.26446533203125,163.2087860107422,886.2516479492188,5099940699.0,5300,1,0,0,,0,21.899999999999988,12.899999999999988,-40.17
147,106,RACS_0145-56A,8680,10,8679,IMAGED,01 45 52.941,-56 18 22.66,26.4705875,-56.3062944444444,288.146690724664,-59.2316867906757,-45.0,5063981675.10259,925.655040292053,925.65504,36,5078298605.431001,125691691,25.73125235807746,11.700525492140507,-89.088557629703,-0.01794707402586937,1.4043604135513306,222.50416564941406,210.127197265625,65.13064575195312,154.49752807617188,1241.8287353515625,5099987085.0,5409,0,0,0,,0,29.800000000000008,13.700000000000015,85.85
148,106,RACS_0145-56A,12524,10,12509,IMAGED,01 45 52.941,-56 18 22.66,26.4705875,-56.3062944444444,288.146690724664,-59.2316867906757,-45.0,5092087177.94957,905.7484803479,905.74848,36,5092490312.931,125691700,17.8403597879168,11.281811718037,-46.6769133477928,-0.01220414973795414,1.4175631999969482,236.59242248535156,224.2578125,63.62870407104492,166.62124633789062,853.3919067382812,5099940673.0,5189,1,0,0,,0,22.100000000000005,12.899999999999988,-42.03
149,107,RACS_0228-56A,8676,21,8675,IMAGED,02 28 14.117,-56 18 22.66,37.0588208333333,-56.3062944444444,278.890364291862,-56.0702867822107,-45.0,5063906709.87302,925.655040292053,925.65504,36,5079285461.018,125691691,16.9475573903356,11.9712472369015,-50.7061114238911,-0.021457133814692497,1.872802734375,205.41592407226562,195.7828369140625,60.68736267089844,136.4525146484375,887.3065185546875,5099984738.0,6275,1,0,0,,0,19.19999999999999,13.399999999999991,-52.31
150,108,RACS_0310-56A,8673,4,8675,IMAGED,03 10 35.294,-56 18 22.66,47.6470583333333,-56.3062944444444,272.216734161703,-51.7083972561425,-45.0,5063852882.53478,935.608319787292,935.60832,36,5079241014.033,125691691,29.5378681410072,10.9594360271498,-83.1399933628066,-0.011157579720020294,1.8545643091201782,212.41624450683594,201.64561462402344,66.36436462402344,137.5029296875,1569.369873046875,5099984154.0,6038,0,0,0,,0,33.699999999999996,13.200000000000012,-81.29
151,108,RACS_0310-56A,12529,4,12509,IMAGED,03 10 35.294,-56 18 22.66,47.6470583333333,-56.3062944444444,272.216734161703,-51.7083972561425,-45.0,5092093050.38477,905.748479394226,905.74848,36,5092490420.562,125691709,17.5645152278635,11.4061095223086,-44.1754850607411,-0.012130624614655972,1.568735957145691,244.38824462890625,231.5598907470703,74.23572540283203,164.75311279296875,1202.559814453125,5099940679.0,5512,1,0,0,,0,21.70000000000001,12.899999999999988,-38.9
152,109,RACS_0352-56A,8673,3,8675,IMAGED,03 52 56.47,-56 18 22.66,58.2352916666667,-56.3062944444444,267.879837690681,-46.5690393575733,-45.0,5063851966.83302,915.70175984314,915.70176,36,5078217249.346,125691702,23.0804421280281,11.5211239918295,79.8298249571615,-0.029016202315688133,1.8743577003479004,195.42897033691406,186.353271484375,52.710914611816406,131.86561584472656,752.2299194335938,5099984238.0,6706,1,0,0,,0,25.39999999999998,13.5,81.21
153,110,RACS_0435-56A,8673,1,8675,IMAGED,04 35 17.647,-56 18 22.66,68.8235291666667,-56.3062944444444,265.422008688793,-40.9749409589114,-45.0,5063850105.56966,935.608320740967,935.60832,36,5078217285.601,125691691,18.6533001488275,11.4555271055694,63.3331090901408,-0.012251892127096653,1.6689398288726807,188.72866821289062,179.551513671875,134.11917114257812,122.50675964355469,10919.193359375,5099984436.0,6902,1,0,0,,0,20.900000000000016,12.999999999999996,63.77
154,111,RACS_0517-56A,8673,0,8675,IMAGED,05 17 38.823,-56 18 22.66,79.4117625,-56.3062944444444,264.431865066401,-35.1587570462288,-45.0,5063849189.8679,915.701760796814,915.70176,36,5078217309.199,125691702,17.0125167909616,11.5969305305121,48.5765230154388,-0.021066347137093544,2.292712450027466,183.5664825439453,175.32040405273438,47.336143493652344,130.37245178222656,606.6309814453125,5099984517.0,6704,1,0,0,,0,18.799999999999994,13.100000000000003,48.97
155,112,RACS_0559-56A,8641,42,8644,IMAGED,06 00 00,-56 18 22.66,90.0,-56.3062944444444,264.606017638391,-29.2925367283404,-45.0,5063683755.84806,925.655039338379,925.65504,36,5078189058.804001,125691691,17.83324348977085,11.018723707839996,75.1053964676715,-0.0344989113509655,1.4179707765579224,228.26063537597656,217.44503784179688,75.1535873413086,155.58450317382812,1658.7449951171875,5099983819.0,5700,1,0,0,,0,19.90000000000001,15.999999999999984,71.78
156,113,RACS_0642-56A,8641,43,8644,IMAGED,06 42 21.176,-56 18 22.66,100.588233333333,-56.3062944444444,265.738449421079,-23.5126684032261,-45.0,5063684681.5031,925.655039338379,925.65504,36,5078190301.229,125691702,16.607104465491,11.0255848950466,69.2165783982513,-0.019439861178398132,1.50607430934906,231.9362030029297,217.0281219482422,143.82925415039062,146.67041015625,4038.06494140625,5099983898.0,5523,1,0,0,,0,18.500000000000004,15.999999999999984,63.3
157,114,RACS_0724-56A,8641,44,8644,IMAGED,07 24 42.352,-56 18 22.66,111.176466666667,-56.3062944444444,267.694850895716,-17.9368447359486,-45.0,5063685607.15814,945.561600236206,945.5616,36,5078195449.831,125691696,15.9149361806429,11.2657525857515,63.1316514512253,-0.0186605341732502,1.2618356943130493,228.72926330566406,215.0644073486328,83.517822265625,150.33895874023438,1927.6954345703125,5099983963.0,5708,1,0,0,,0,17.6,15.800000000000004,49.14
158,115,RACS_0807-56A,8641,32,8644,IMAGED,08 07 03.529,-56 18 22.66,121.764704166667,-56.3062944444444,270.388666961597,-12.6748007431325,-45.0,5063674469.43782,935.608319787292,935.60832,36,5078196314.457,125691702,13.6038054249219,11.7612832018724,-24.7961477337253,-0.026528440415859222,1.1031843423843384,219.21142578125,206.97213745117188,84.18157958984375,144.47349548339844,1794.746826171875,5099984121.0,5689,1,0,0,,0,19.400000000000006,13.899999999999995,-49.12
