Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB67472_component_24a,109.466132,-39.366646,106.56700134277344,216.59959411621094,109.46579166666665,-39.366611111111105,190.4,0.7780723361311606,0.5597006373044823
SB67472_component_25a,106.433754,-43.021521,107.98100280761719,302.4678039550781,106.43274999999998,-43.02133333333333,91.4,1.6423485589950055,1.181411409273711
SB67472_component_28a,103.694518,-44.200285,110.81700134277344,198.2415008544922,103.69408333333332,-44.20027777777777,217.6,0.7079648181656386,0.5092693076414221
SB67472_component_32a,111.797883,-43.515686,84.56999969482422,77.23287200927734,111.79749999999999,-43.51586111111111,91.7,1.282068312886082,0.9222464525062619
SB67472_component_33a,111.060681,-39.210457,87.64099884033203,135.04006958007812,111.06037499999998,-39.21077777777777,133.8,0.9105742781630672,0.6550149390159344
SB67472_component_55a,110.480197,-39.230563,67.10600280761719,101.52194213867188,110.47991666666665,-39.23055555555555,97.2,0.9597525592435803,0.6903909753870081
SB67472_component_56a,109.681515,-43.330578,66.2509994506836,263.9482116699219,109.68087499999999,-43.33069444444444,85.0,1.0835218702936094,0.7794235229492188
SB67472_component_69a,103.318481,-42.522751,62.551998138427734,139.62498474121094,103.31845833333333,-42.52233333333333,122.9,0.7075440406228458,0.5089666243972965
SB67472_component_70a,107.219371,-39.824526,60.80500030517578,236.5953369140625,107.21962499999998,-39.82536111111111,117.0,0.7224663207162899,0.5197008573091947
SB67472_component_74a,106.72972,-43.162581,52.327999114990234,172.13157653808594,106.72883333333331,-43.16224999999999,74.1,0.9817029451692606,0.7061808247637009
SB67472_component_75a,106.763511,-44.116376,56.867000579833984,172.32423400878906,106.76299999999999,-44.11633333333333,101.0,0.7827140354252721,0.5630396097013266
SB67472_component_84a,105.449635,-43.901975,49.534000396728516,194.25099182128906,105.44854166666666,-43.902388888888886,91.0,0.7567042690012771,0.5443296746893244
SB67472_component_85a,108.759475,-44.294769,45.46200180053711,109.02159118652344,108.75854166666666,-44.29480555555555,72.2,0.8753374920602774,0.629667614965888
SB67472_component_86a,103.888034,-43.643501,48.78900146484375,180.03321838378906,103.88799999999999,-43.643611111111106,62.9,1.0782897015988662,0.7756598007129372
SB67472_component_89a,111.514008,-39.248603,44.92399978637695,48.8304328918457,111.51370833333331,-39.248777777777775,67.6,0.923838152453482,0.6645562098576473
SB67472_component_92a,110.148995,-43.59769,46.520999908447266,169.78468322753906,110.14854166666666,-43.59766666666666,85.8,0.753747571698202,0.5422027961357491
SB67472_component_104a,106.164757,-40.083769,45.76900100708008,170.14498901367188,106.16524999999999,-40.08369444444444,80.1,0.7943338868834284,0.5713982647575541
SB67472_component_110a,108.618866,-41.153406,43.229000091552734,220.55612182617188,108.61841666666665,-41.153388888888884,62.4,0.9630631677382525,0.6927724373646271
SB67472_component_111a,108.570504,-39.523315,43.16899871826172,128.09791564941406,108.57049999999998,-39.52325,65.9,0.9106484108632948,0.655068265830982
SB67472_component_116a,111.212544,-44.419139,39.233001708984375,37.04721450805664,111.21170833333332,-44.41902777777777,85.2,0.6401416950922456,0.46048124071577906
SB67472_component_117a,106.474714,-39.743418,43.323001861572266,159.8634796142578,106.47524999999999,-39.74399999999999,81.4,0.7398749260740277,0.5322236100930253
SB67472_component_118a,104.75304,-40.361058,42.65999984741211,110.8051986694336,104.75274999999999,-40.360611111111105,90.2,0.657473851525539,0.4729490005256331
SB67472_component_123a,103.237705,-42.774602,40.444000244140625,64.29888916015625,103.23787499999999,-42.774611111111106,61.4,0.9156930254320216,0.6586970723801405
SB67472_component_124a,104.742274,-43.69859,37.95500183105469,176.53489685058594,104.74166666666666,-43.69913888888888,15.0,3.517563375161408,2.5303334554036456
SB67472_component_133a,106.758821,-39.984844,36.832000732421875,156.0677947998047,106.75933333333332,-39.985472222222214,60.5,0.8463190352211639,0.6087934005358988
SB67472_component_137a,106.020236,-44.558666,34.40299987792969,54.78184509277344,106.01949999999998,-44.55866666666666,57.5,0.8317496797342468,0.598313041355299
SB67472_component_138a,110.826702,-43.646585,34.36899948120117,86.57178497314453,110.82604166666665,-43.64669444444444,50.7,0.9423735830401598,0.6778895361183662
SB67472_component_140a,112.01002,-39.594528,33.25600051879883,86.37922668457031,112.00983333333332,-39.59511111111111,60.9,0.7591313007160488,0.5460755421806047
SB67472_component_141a,111.129306,-40.64427,34.952999114990234,52.79909133911133,111.12916666666665,-40.64458333333333,74.7,0.6504711170198846,0.4679116347388251
SB67472_component_142a,107.231103,-42.35987,35.27799987792969,146.99166870117188,107.23020833333332,-42.35916666666666,72.2,0.6792520064016387,0.4886149567580289
SB67472_component_146a,108.954412,-43.828436,32.742000579833984,129.92857360839844,108.95379166666665,-43.82858333333333,52.3,0.8702974200824832,0.6260420760962522
