Component_ID,RA,DEC,RA_comp,DEC_comp
SB66931_component_7a,123.265947,25.703056,123.265975,25.703064
SB66931_component_9a,123.446344,24.599887,123.446407,24.599764
SB66931_component_14a,120.673303,25.153142,120.673281,25.153027
SB66931_component_78a,123.199112,25.378414,123.199094,25.378334
