Component_ID,RA,DEC,RA_comp,DEC_comp
SB69464_component_1a,244.765242,6.217378,244.765365,6.21729
SB69464_component_6a,239.878969,3.080113,239.879053,3.080071
SB69464_component_9a,244.30654,4.144998,244.30662,4.144916
SB69464_component_13a,244.156421,4.992526,244.156487,4.992427
