Component_ID,RA,DEC,RA_comp,DEC_comp
SB67372_component_5a,131.321337,4.663352,131.321432,4.663154
SB67372_component_20a,135.299287,4.816463,135.299435,4.816343
SB67372_component_63a,133.645843,7.340052,133.645985,7.340035
SB67372_component_118a,131.708308,6.697078,131.708367,6.696938
SB67372_component_129a,136.468188,2.992215,136.468353,2.992087
