Component_ID,RA,DEC,RA_comp,DEC_comp
SB67419_component_10b,260.83672,34.299632,260.83665,34.299435
SB67419_component_19a,264.897434,33.969224,264.897344,33.968943
SB67419_component_31a,261.646434,32.223297,261.646353,32.223062
SB67419_component_35a,264.668806,32.402825,264.668758,32.402507
