BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5256233472.0,144.24559020996094,25.99018096923828,202.9223175048828,46.7785758972168,13.699593544006348,7.556197643280029,-19.680503845214844,8631360,1607691
1,5256233472.0,145.24734497070312,26.00678825378418,203.1900177001953,47.66056823730469,13.587942123413086,7.643789291381836,-18.953754425048828,8631360,1154880
2,5256233472.0,146.2489013671875,26.016019821166992,203.4674835205078,48.54143524169922,13.484000205993652,7.659652233123779,-17.82867431640625,8631360,1340466
3,5256233472.0,147.25035095214844,26.01786994934082,203.75543212890625,49.421348571777344,13.361770629882812,7.666105270385742,-16.677459716796875,8631360,1499511
4,5256233472.0,148.25186157226562,26.012331008911133,204.05467224121094,50.30047607421875,13.229483604431152,7.7162909507751465,-16.449575424194336,8631360,1870410
5,5256233472.0,149.2534942626953,25.99941062927246,204.36599731445312,51.17897033691406,13.11021900177002,7.730526447296143,-15.21562385559082,8631360,1923222
6,5256233472.0,144.73123168945312,26.778968811035156,201.92759704589844,47.37233352661133,13.919373512268066,7.635812282562256,-18.98250389099121,8631360,1513776
7,5256233472.0,145.73965454101562,26.791969299316406,202.1815948486328,48.256343841552734,13.726017951965332,7.563066005706787,-17.80788803100586,8631360,2331575
8,5256233472.0,146.74794006347656,26.79753875732422,202.44488525390625,49.13944625854492,13.607392311096191,7.5514750480651855,-16.60431480407715,8631360,2348112
9,5256233472.0,147.75619506835938,26.79568862915039,202.7181396484375,50.021812438964844,16.342466354370117,7.857835292816162,-24.929750442504883,8631360,2433741
10,5256233472.0,148.7645263671875,26.786399841308594,203.0021209716797,50.90361785888672,13.417243957519531,7.673435688018799,-15.234657287597656,8631360,2562310
11,5256233472.0,149.7730712890625,26.76968002319336,203.29763793945312,51.7850341796875,13.30341911315918,7.679038047790527,-14.038798332214355,8631360,2313094
12,5256233472.0,144.20750427246094,27.548961639404297,200.67950439453125,47.069854736328125,14.27409839630127,7.6006574630737305,-19.13254737854004,8631360,1750572
13,5256233472.0,145.2230987548828,27.56578826904297,200.91067504882812,47.956748962402344,14.168749809265137,7.605859756469727,-17.905115127563477,8631360,1162268
14,5256233472.0,146.23851013183594,27.575138092041016,201.14993286132812,48.842769622802734,14.076615333557129,7.6236724853515625,-16.742191314697266,8631360,1269666
15,5256233472.0,147.2538299560547,27.577011108398438,201.39791870117188,49.728092193603516,13.972037315368652,7.6286139488220215,-15.488592147827148,8631360,1124324
16,5256233472.0,148.26918029785156,27.571399688720703,201.6552734375,50.6129035949707,13.865898132324219,7.637423038482666,-14.258055686950684,8631360,1123489
17,5256233472.0,149.28466796875,27.558311462402344,201.9227294921875,51.49738693237305,13.7416353225708,7.7761077880859375,-14.02072525024414,8631360,1454543
18,5256233472.0,144.6987762451172,28.337570190429688,199.65478515625,47.64289855957031,14.533763885498047,7.574288845062256,-18.095090866088867,8631360,1455150
19,5256233472.0,145.72161865234375,28.35076141357422,199.87069702148438,48.531585693359375,14.43933391571045,7.6000447273254395,-16.854618072509766,8631360,1106542
20,5256233472.0,146.74432373046875,28.35641098022461,200.09413146972656,49.419593811035156,14.347148895263672,7.542150497436523,-15.08155632019043,8631360,1541379
21,5256233472.0,147.7670135498047,28.354530334472656,200.3256072998047,50.30711364746094,14.225701332092285,7.610409259796143,-14.352987289428711,8631360,1248757
22,5256233472.0,148.78977966308594,28.345111846923828,200.56581115722656,51.19434356689453,14.10924243927002,7.751341819763184,-13.994102478027344,8631360,1274543
23,5256233472.0,149.81272888183594,28.328149795532227,200.8153839111328,52.08145523071289,14.002415657043457,7.765249252319336,-12.764521598815918,8631360,1386666
24,5256233472.0,144.1662139892578,29.10740089416504,198.41397094726562,47.31502914428711,14.919508934020996,7.54419469833374,-18.252180099487305,8631360,1287028
25,5256233472.0,145.1968231201172,29.124488830566406,198.6072540283203,48.206146240234375,14.805130958557129,7.560242176055908,-17.044300079345703,8631360,1426794
26,5256233472.0,146.2272491455078,29.13397979736328,198.80685424804688,49.096580505371094,14.53999137878418,7.5157999992370605,-15.694232940673828,8631360,1697648
27,5256233472.0,147.25758361816406,29.135881423950195,199.0132598876953,49.986534118652344,14.440207481384277,7.528254508972168,-14.414922714233398,8631360,1612675
28,5256233472.0,148.28794860839844,29.13018035888672,199.22702026367188,50.87621307373047,14.49554443359375,7.59285831451416,-13.279204368591309,8631360,1308135
29,5256233472.0,149.31845092773438,29.116899490356445,199.44869995117188,51.76580810546875,14.373885154724121,7.730976104736328,-12.833176612854004,8631360,1228009
30,5256233472.0,144.66360473632812,29.896419525146484,197.35958862304688,47.86668395996094,15.204977989196777,7.538479328155518,-17.200618743896484,8631360,1246201
31,5256233472.0,145.7020721435547,29.909818649291992,197.53611755371094,48.75931167602539,15.007997512817383,7.490482807159424,-15.966898918151855,8631360,1680668
32,5256233472.0,146.74041748046875,29.91556167602539,197.71824645996094,49.65144729614258,14.971610069274902,7.553068161010742,-14.751424789428711,8631360,1433558
33,5256233472.0,147.77874755859375,29.913639068603516,197.90643310546875,50.54330062866211,14.544271469116211,7.605445384979248,-13.029693603515625,8631360,1600763
34,5256233472.0,148.81712341308594,29.904081344604492,198.1011199951172,51.435062408447266,14.75,7.697001934051514,-13.088358879089355,8631360,1150694
35,5256233472.0,149.85569763183594,29.886850357055664,198.30287170410156,52.32694625854492,14.65223503112793,7.705109596252441,-11.77662181854248,8631360,1215673
