BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5272812544.0,15.262408256530762,-62.17081832885742,300.9801940917969,-54.92099380493164,9.656942367553711,7.307097434997559,33.132511138916016,8823168,1675447
1,5272812544.0,17.189199447631836,-62.230140686035156,299.43511962890625,-54.780372619628906,9.680089950561523,7.388089179992676,30.616046905517578,8823168,1133847
2,5272812544.0,19.121000289916992,-62.26313781738281,297.90234375,-54.619850158691406,9.631876945495605,7.41574764251709,28.1260929107666,8823168,1144557
3,5272812544.0,21.05495834350586,-62.269737243652344,296.38275146484375,-54.439701080322266,9.578471183776855,7.432003974914551,25.620059967041016,8823168,1311541
4,5272812544.0,22.98819923400879,-62.24993896484375,294.87725830078125,-54.24017333984375,9.402237892150879,7.334789276123047,23.28976058959961,8823168,1988767
5,5272812544.0,24.917850494384766,-62.20376205444336,293.3866882324219,-54.02154541015625,9.426531791687012,7.380869388580322,19.927642822265625,8823168,1621844
6,5272812544.0,16.33395767211914,-61.42578125,299.9892272949219,-55.62299346923828,9.609596252441406,7.377901077270508,32.4624137878418,8823168,1288281
7,5272812544.0,18.21535873413086,-61.47077941894531,298.421142578125,-55.469444274902344,9.564990997314453,7.412508010864258,30.0468807220459,8823168,1200288
8,5272812544.0,20.10004997253418,-61.490081787109375,296.8665466308594,-55.29579162597656,9.461175918579102,7.351343631744385,26.95186424255371,8823168,1611746
9,5272813056.0,21.98539161682129,-61.48365020751953,295.32647705078125,-55.10230255126953,9.455598831176758,7.441788196563721,25.127845764160156,8823168,1130731
10,5272813056.0,23.868759155273438,-61.45148849487305,293.8018493652344,-54.88927459716797,9.357163429260254,7.377451419830322,21.986696243286133,8823168,1755513
11,5272812544.0,25.747541427612305,-61.39366912841797,292.2934265136719,-54.65697479248047,9.23434829711914,7.363099098205566,20.2404842376709,8823168,1988076
12,5272812544.0,15.520779609680176,-60.616580963134766,300.5686340332031,-56.462799072265625,9.548288345336914,7.375340938568115,34.25295639038086,8823168,1193081
13,5272812544.0,17.354228973388672,-60.67298889160156,298.96331787109375,-56.31651306152344,9.495033264160156,7.398262977600098,31.936918258666992,8823168,1294831
14,5272812544.0,19.191871643066406,-60.704349517822266,297.3718566894531,-56.14962387084961,9.440114974975586,7.415324687957764,29.572385787963867,8823168,1156972
15,5272813056.0,21.031330108642578,-60.71063232421875,295.7953186035156,-55.962398529052734,9.388054847717285,7.433710098266602,27.16939353942871,8823168,1007735
16,5272812544.0,22.87017822265625,-60.69179916381836,294.2347106933594,-55.755157470703125,9.336151123046875,7.4484171867370605,24.695707321166992,8823168,988443
17,5272812544.0,24.70602035522461,-60.647911071777344,292.6909484863281,-55.52818298339844,9.287027359008789,7.465705394744873,22.186614990234375,8823168,1375690
18,5272812544.0,16.53409194946289,-59.869998931884766,299.53082275390625,-57.16108322143555,9.432126998901367,7.387742042541504,33.82735824584961,8823168,1303890
19,5272812544.0,18.32685089111328,-59.91286849975586,297.90045166015625,-57.00122833251953,9.380022048950195,7.408528804779053,31.532228469848633,8823168,1039198
20,5272812544.0,20.122371673583984,-59.931251525878906,296.285400390625,-56.82052993774414,9.388948440551758,7.364660739898682,28.666513442993164,8823168,1450646
21,5272812544.0,21.91844940185547,-59.92512130737305,294.686767578125,-56.619293212890625,9.275827407836914,7.442713737487793,26.807281494140625,8823168,1174044
22,5272812544.0,23.712858200073242,-59.89448928833008,293.1056213378906,-56.3978385925293,9.223546028137207,7.457329273223877,24.3662052154541,8823168,1238669
23,5272812544.0,25.503421783447266,-59.839412689208984,291.5428161621094,-56.15648651123047,9.173364639282227,7.471693992614746,21.85456657409668,8823168,1337935
24,5272812544.0,15.751791954040527,-59.06203079223633,300.125732421875,-58.00313949584961,9.372213363647461,7.310995578765869,36.158626556396484,8823168,1606598
25,5272812544.0,17.501720428466797,-59.115867614746094,298.4542541503906,-57.85065460205078,9.316948890686035,7.39267635345459,33.51070022583008,8823168,1233510
26,5272812544.0,19.255199432373047,-59.14581298828125,296.7984619140625,-57.67675018310547,9.26418685913086,7.4133124351501465,31.21946907043457,8823168,1377572
27,5272812544.0,21.010208129882812,-59.151798248291016,295.1596374511719,-57.48176193237305,9.12755012512207,7.351681232452393,29.31535530090332,8823168,1760951
28,5272812544.0,22.764707565307617,-59.13383102416992,293.5389099121094,-57.266029357910156,9.165175437927246,7.4491286277771,26.515281677246094,8823168,1251082
29,5272812544.0,24.516658782958984,-59.09193801879883,291.93731689453125,-57.02989196777344,9.058000564575195,7.409307956695557,24.077226638793945,8823168,1439859
30,5272812544.0,16.71350860595703,-58.31357955932617,299.035400390625,-58.6978874206543,9.264187812805176,7.325859546661377,35.90567398071289,8823168,1754089
31,5272812544.0,18.42677116394043,-58.35456085205078,297.3365478515625,-58.531105041503906,9.14905071258545,7.341406345367432,33.27259826660156,8823168,1947908
32,5272812544.0,20.142379760742188,-58.37213134765625,295.6551208496094,-58.3426513671875,9.1581449508667,7.362221717834473,31.5858154296875,8823168,1976782
33,5272812544.0,21.858449935913086,-58.366268157958984,293.99249267578125,-58.13287353515625,9.097854614257812,7.368739604949951,32.52980041503906,8823168,1562806
34,5272812544.0,23.5731201171875,-58.33699035644531,292.3497314453125,-57.902137756347656,9.05597972869873,7.452474594116211,26.300443649291992,8823168,1094304
35,5272812544.0,25.284507751464844,-58.28432083129883,290.7279357910156,-57.65082550048828,9.009092330932617,7.471758842468262,23.8619441986084,8823168,1113819
