Component_ID,RA,DEC,RA_comp,DEC_comp
SB69430_component_5a,221.647438,17.351841,221.647276,17.352106
SB69430_component_12a,218.665963,19.866645,218.665806,19.866871
SB69430_component_13a,223.586996,16.40671,223.586896,16.40677
SB69430_component_62a,223.882879,21.527236,223.882693,21.527549
SB69430_component_88a,219.787167,21.247194,219.787093,21.24745
