Component_ID,RA,DEC,RA_comp,DEC_comp
SB67396_component_14a,146.433534,-1.884395,146.433489,-1.884432
SB67396_component_17a,142.717665,0.583164,142.717723,0.583039
SB67396_component_55a,142.600608,0.970278,142.600698,0.970182
