Component_ID,RA,DEC,RA_comp,DEC_comp
SB73826_component_12a,264.176213,-19.742826,264.176179,-19.742792
SB73826_component_14a,258.667592,-21.011498,258.667758,-21.011487
SB73826_component_22a,258.635295,-20.898383,258.635471,-20.898414
