Component_ID,RA,DEC,RA_comp,DEC_comp
SB67612_component_5a,111.072177,-7.255574,111.072053,-7.255653
SB67612_component_10a,112.607927,-2.690305,112.607823,-2.690251
SB67612_component_14a,113.210664,-3.576025,113.210681,-3.575976
SB67612_component_21a,115.968191,-4.672387,115.968361,-4.67237
SB67612_component_39a,114.279753,-7.343799,114.279721,-7.3439
