Component_ID,RA,DEC,RA_comp,DEC_comp
SB68907_component_12a,260.68564,10.226501,260.685762,10.226604
SB68907_component_24a,261.687279,6.655054,261.687272,6.655142
SB68907_component_36a,264.119121,6.529794,264.119099,6.529869
SB68907_component_59a,261.268026,11.87086,261.268087,11.870964
