Component_ID,RA,DEC,RA_comp,DEC_comp
SB67768_component_2a,9.624552,-21.334402,9.624812,-21.33445
SB67768_component_3a,9.561176,-24.983985,9.561398,-24.983954
SB67768_component_21a,9.311502,-21.756859,9.311775,-21.756865
