Component_ID,RA,DEC,RA_comp,DEC_comp
SB68079_component_8a,278.181155,13.962496,278.18113,13.962333
SB68079_component_13a,276.01653,11.460707,276.01645,11.460473
SB68079_component_30a,273.811874,16.396312,273.811894,16.396193
