INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,MED_VRMS_uJy,MIN_VRMS_uJy,MAX_VRMS_uJy,FSCALE,PLANET
0,0,RACS_0104+09,35301,0,35283,IMAGED,01 04 28.656,+09 20 32.95,16.1194,9.34248611111111,128.331133469355,-53.3925069354515,-45.0,5148011652.37901,895.795,895.795,36,5224063550.23923,196622220,10.5,6.59999999999999,-48.08,-0.013455640524626,0.975548624992371,201.461319750198,190.970565297805,194.65986880027,135.96657596755,1683.04661665253,5224067218,2542,1,0,0,,100,180.182090844028,112.881614768412,685.847888235003,0.9331299948925199,0
0,0,RACS_0124+28,35302,0,35283,IMAGED,01 24 00,+27 58 01.004,21.0,27.9669455555556,131.645122024566,-34.3532896253584,-45.0,5148012846.77261,905.748,905.748,36,5224064380.42247,197003854,15.7,6.40000000000001,-24.85,-0.012388813309372,1.23813629150391,202.558903450255,192.436594106299,197.897182070965,130.021422593306,3276.9224988345,5224068261,2600,1,0,0,,100,180.896575329825,106.553037767299,698.589312378317,0.937047577642048,0
0,0,RACS_0154+23,35303,0,35283,IMAGED,01 54 17.142,+23 19 06.265,28.571425,23.3184069444444,141.154076079947,-37.3194491221382,-45.0,5148014031.21293,905.748,905.748,36,5224064949.2146,197085034,13.2,6.50000000000002,-26.79,-0.006448085419834,0.999682009220123,198.874055764868,189.175992754417,191.32685074388,128.021040874733,1639.4622780112,5224068780,2493,1,0,0,,100,177.14241403155,117.084629891906,682.104495353997,0.9412346469417244,0
0,0,RACS_0208+09,35304,0,35283,IMAGED,02 08 57.313,+09 20 32.95,32.2388041666667,9.34248611111111,152.852802457239,-48.9733934103086,-45.0,5148015225.60653,905.748,905.748,36,5224066020.07882,196508817,10.3,6.7,-49.4,-0.008832435123622,1.35427784919739,214.537697601884,203.725884673742,203.670203184929,136.945885671696,2338.12318297118,5224069693,2554,1,0,0,,100,184.485179488547,115.593073132914,721.670046914369,0.9457335844606004,0
0,0,RACS_0226+18,35305,0,35283,IMAGED,02 26 15,+18 39 54.57,36.5625,18.6651583333333,152.170248448533,-38.7643016985645,-45.0,5148016420.00013,895.795,895.795,36,5224065991.75284,196785343,12.0,6.50000000000002,-32.23,-0.006719277240336,0.435456961393356,203.144151250728,193.584687753783,190.989518788995,127.415374970772,1825.39477394279,5224069953,2655,1,0,0,,100,181.979645276442,117.773823149037,687.494233716279,0.9504799520291901,0
0,0,RACS_0248+18,35306,0,35283,IMAGED,02 48 45,+18 39 54.57,42.1875,18.6651583333333,157.983485319843,-36.0986356448534,-45.0,5148017614.39373,895.795,895.795,36,5224067273.32209,196847572,11.9,6.50000000000002,-32.03,-0.006488180253655,1.34043037891388,203.581582359953,193.422362784065,196.535677175847,134.991431607415,1972.30700584055,5224071087,2566,1,0,0,,100,180.640752660111,115.650567749981,708.540726918727,0.9554410681386172,0
0,0,RACS_0311+18,35307,0,35283,IMAGED,03 11 15,+18 39 54.57,47.8125,18.6651583333333,163.280936143027,-33.0353666988932,-45.0,5148018808.78733,895.795,895.795,36,5224068095.23822,196966874,11.7,6.59999999999999,-32.13,-0.028403904289007,6.60377788543701,206.232889569893,195.29684489652,223.669602785281,137.340595140733,10146.8771559119,5224071886,2517,1,0,0,,100,186.040095286444,122.585843200795,702.180725056678,0.9605822090447975,0
0,0,RACS_0327+14,35308,0,35283,IMAGED,03 27 16.363,+14 00 22.84,51.8181791666667,14.0063444444444,170.410934613891,-34.1330944483048,-45.0,5148019993.22765,905.748,905.748,36,5224068762.73569,196742629,10.9,6.59999999999999,-38.73,-0.024810133501887,5.41260576248169,205.745923245192,194.904539293867,209.20036546407,135.190118234011,2745.36992462588,5224072518,2582,1,0,0,,100,183.190495590679,112.874513433781,709.199113771319,0.9658222573706416,0
0,0,RACS_0349+14,35309,0,35283,IMAGED,03 49 05.454,+14 00 22.84,57.272725,14.0063444444444,174.883565001179,-30.4287062332531,-45.0,5148021187.62125,905.748,905.748,36,5224069246.80094,196957461,10.8,6.59999999999999,-38.52,-0.020198633894324,1.75433528423309,209.152979529107,199.13591468197,195.400108155672,138.479942564968,1615.67840689284,5224072990,2615,1,0,0,,100,184.188058483414,119.26287697861,711.022061295807,0.9712112988336808,0
0,0,RACS_0417+09,35310,0,35283,IMAGED,04 17 54.626,+09 20 32.95,64.4776083333333,9.34248611111111,184.211016626538,-28.114894500886,-45.0,5148022382.01485,905.748,905.748,36,5224070334.34267,196779490,10.1,6.90000000000001,-51.66,-0.007202341686934,1.28980576992035,225.85227349849,214.296943131801,212.256949954357,144.712709691279,2072.81186476383,5224074114,2383,1,0,0,,100,194.757478311658,125.898877740838,738.072441890836,0.9766661719955412,0
0,0,RACS_0439+00,35311,0,35283,IMAGED,04 39 24.179,+00 00 00,69.8507458333333,0.0,196.431679443264,-29.0017276011816,-45.0,5148023576.40845,895.795,895.795,36,5224070921.9365,196766267,10.4,6.3,-70.79,-0.007297722157091,1.70309019088745,228.577357208048,217.246495799722,215.545011419005,149.300451540258,2172.07293443277,5224074481,2239,1,0,0,,100,198.957466636784,123.742400319316,784.489093348384,0.9821460311156106,0
0,0,RACS_0454+14,35312,0,35283,IMAGED,04 54 32.727,+14 00 22.84,73.6363625,14.0063444444444,185.934812327156,-18.1329484293648,-45.0,5148024760.84877,905.748,905.748,36,5217803180.46589,196899709,10.6,6.7,-38.41,-0.006956564262509,0.533625364303589,206.440448407512,196.972374425192,197.835018338686,137.37043828943,1789.84655743621,5217806994,2561,1,0,0,,100,185.362136107869,119.603762868792,686.963321641088,0.9875638074913109,0
0,0,RACS_0503+18,35313,0,35283,IMAGED,05 03 45,+18 39 54.57,75.9375,18.6651583333333,183.303403637265,-13.6411599684501,-45.0,5148025955.24237,905.748,905.748,36,5217836642.98723,196823087,12.0,6.50000000000002,-32.48,-0.006545492447913,0.748722851276398,201.973367921505,192.353741782476,191.971764009286,133.181984111766,1766.23989865902,5217840666,2492,1,0,0,,100,181.753559445497,113.552719994914,668.419583234936,0.9929685586911586,0
0,0,RACS_0526-18,35314,0,35283,IMAGED,05 26 15,-18 40 03.793,81.5625,-18.6677202777778,221.180705245828,-26.8843304225826,-45.0,5148027239.21549,905.748,905.748,36,5224071772.77891,196846296,8.60000000000001,6.00000000000001,-54.82,-0.007026769220829,1.35057806968689,184.729494104746,176.341680870107,178.184756243843,127.63276040068,1429.73492780025,5224075808,2720,1,0,0,,100,170.785111549776,119.788106530905,657.109019812197,0.9986646205692437,0
0,0,RACS_0542-23,35315,0,35283,IMAGED,05 42 51.428,-23 19 15.47,85.7142833333333,-23.3209638888889,227.551531727124,-24.9257987639116,-45.0,5148028344.02957,895.795,895.795,36,5224072794.06314,196712515,8.39999999999999,6.00000000000001,-52.09,-0.00667595025152,1.011115193367,186.436311680799,178.15418778968,179.305753340637,122.924227817046,1818.3206455013,5224076776,2759,1,0,0,,100,172.449872479774,110.238193883561,662.223319523037,1.0034321102484096,0
0,0,RACS_0605-23,35316,0,35283,IMAGED,06 05 42.857,-23 19 15.47,91.4285708333333,-23.3209638888889,229.591290138822,-20.0285657467272,-45.0,5148029528.46989,905.748,905.748,36,5224073167.74107,196715287,8.39999999999999,6.00000000000001,-52.3,-0.008562334813178,0.746912717819214,188.844697752911,179.985618886681,182.462196562792,129.179566413761,1918.90341586939,5224077209,2844,1,0,0,,100,173.725697095506,111.769826617092,667.457527015358,1.008366116805996,0
0,0,RACS_0628-23,35317,0,35283,IMAGED,06 28 34.285,-23 19 15.47,97.1428541666667,-23.3209638888889,231.707201601093,-15.1842151366258,-45.0,5148030722.86349,905.748,905.748,36,5224074219.53736,196790661,8.39999999999999,6.00000000000001,-52.61,-0.006733044981956,0.874946057796478,189.541655527034,180.699509891683,182.620689782003,131.05393021614,1590.07522209739,5224078162,2922,1,0,0,,100,177.974114194512,115.548340545502,663.152255583555,1.013116418031053,0
0,0,RACS_0643-14,35318,0,35283,IMAGED,06 43 38.181,-14 00 32.06,100.9090875,-14.0089055555556,224.607559065997,-8.03455766953651,-45.0,5148032006.83661,905.748,905.748,36,5217811003.63367,196769498,9.0,6.09999999999998,-58.75,-0.014641427434981,0.872556328773499,250.316024621917,238.931304635805,243.581141351231,174.600544640362,2284.11462556176,5217814348,2087,0,0,0,,100,234.626611927524,149.49262549635,838.686537463218,1.017925697599407,0
0,0,RACS_0705-14,35319,0,35283,IMAGED,07 05 27.272,-14 00 32.06,106.363633333333,-14.0089055555556,226.988883151944,-3.30219101748624,-45.0,5148033394.32384,915.702,915.702,36,5224075918.93654,196719498,9.0,6.09999999999998,-58.41,-0.009492186829448,1.54799664020538,250.754246807169,238.674799585397,237.324931322586,165.866291902965,2607.27881112746,5224079701,2272,0,0,0,,100,233.560756896622,161.502175615169,895.918579772115,1.022723567681686,0
0,0,RACS_0724-28,35320,0,35283,IMAGED,07 24 00,-27 58 10.2,111.0,-27.9695,241.418097910174,-5.88622687341644,-45.0,5148034658.61158,915.702,915.702,36,5224076225.63487,197054664,8.30000000000002,6.09999999999998,-50.05,-0.006211430765688,0.484598994255066,189.152255952579,180.279527900598,186.575037278285,130.58660717873,1987.8452264264,5224080259,2877,1,0,0,,100,174.873552168719,116.505863843486,678.508658893406,1.0266887899827033,0
0,0,RACS_0752+04,35321,0,35283,IMAGED,07 52 50.149,+04 40 25.59,118.208954166667,4.673775,215.778025327401,15.7807123422124,-45.0,5148035753.47238,905.748,905.748,36,5224076209.00637,196987499,10.7,6.8,-65.18,-0.007836622186005,0.404479295015335,224.321807906573,213.718112622453,214.115657763279,148.520969478531,5167.33093487942,5224079804,2452,1,0,0,,100,196.908324141987,125.748760183342,753.892643842846,1.0297785005703075,0
0,0,RACS_0814+04,35322,0,35283,IMAGED,08 14 19.701,+04 40 25.59,123.5820875,4.673775,218.342524363539,20.5499819204397,-45.0,5148036818.47334,905.748,905.748,36,5224077366.53378,196872649,10.6,6.8,-65.02,-0.012419273145497,1.44396603107452,224.537048452956,213.916098737621,212.948228561223,147.615752280244,2176.81907387996,5224080961,2542,1,0,0,,100,196.339911781251,107.368468889035,749.466416891664,1.0324546856398842,0
0,0,RACS_0835+00,35323,0,35283,IMAGED,08 35 49.253,+00 00 00,128.955220833333,0.0,225.52186629813,23.0466971744918,-45.0,5148038012.86694,905.748,905.748,36,5224078659.96644,196872108,10.5,6.3,-70.55,-0.007412187289447,0.532470166683197,219.994377435977,209.979401049895,207.470160374776,141.341934034434,2271.2122505024,5224082304,2569,1,0,0,,100,196.404900634661,115.350107080303,751.8595084548,1.0350464056528637,0
0,0,RACS_0857-04,35324,0,35283,IMAGED,08 57 18.805,-04 40 34.83,134.328354166667,-4.67634166666667,232.955716076697,25.2066065558561,-45.0,5148039207.26054,905.748,905.748,36,5224079012.46304,196705995,9.5,6.09999999999998,-64.34,-0.006579888984561,1.02522885799408,205.393909259228,195.687005467687,193.037078429506,129.633573358195,1789.17859800663,5224082696,2621,1,0,0,,100,184.283446287736,122.702636872418,699.338561389595,1.037183017463689,0
0,0,RACS_0918+00,35325,0,35283,IMAGED,09 18 48.358,+00 00 00,139.701491666667,0.0,231.794208759342,32.2521517269791,-45.0,5148040401.65414,905.748,905.748,36,5224079935.83365,196927625,10.4,6.3,-70.11,-0.00702951522544,1.08838629722595,224.590768100068,213.93756558455,212.761268910679,150.59696929909,2652.34503947513,5224083584,2448,1,0,0,,100,197.442772332579,132.670611492358,761.782168410718,1.0388454719352864,0
0,0,RACS_0940+00,35326,0,35283,IMAGED,09 40 17.91,+00 00 00,145.074625,0.0,235.405855131635,36.7266196458165,-45.0,5148041596.04774,895.795,895.795,36,5224080987.07213,196918604,10.4,6.3,-70.0,-0.031255837529898,1.5314234495163,227.12090777149,216.015674170271,216.531567054941,151.42505269655,2472.88093538617,5224084600,2440,1,0,0,,100,204.491763724945,126.74237950705,774.029118474573,1.0400188756249356,0
0,0,RACS_1001+04,35327,0,35283,IMAGED,10 01 47.462,+04 40 25.59,150.447758333333,4.673775,234.301367753596,43.7936614251119,-45.0,5148042780.48806,905.748,905.748,36,5224081577.66776,196738121,10.5,6.8,-66.54,-0.009467557072639,1.77948522567749,229.430159787234,217.39798146274,225.922480117514,149.534017620836,2278.65609634886,5224085188,2457,1,0,0,,100,200.948052224703,125.599486636929,769.731355831027,1.0406891476978557,0
0,0,RACS_1023+04,35328,0,35283,IMAGED,10 23 17.014,+04 40 25.59,155.820891666667,4.673775,238.734318774393,48.1769285413035,-45.0,5148043974.88166,905.748,905.748,36,5224082098.05702,196541098,10.5,6.8,-66.54,-0.010680016130209,1.33587980270386,233.218405845874,222.155828442035,222.44417953049,157.557310043573,2204.28538057343,5224085727,2392,1,0,0,,100,200.537091586739,130.056374473497,787.970784585923,1.0408615043423388,0
0,0,RACS_1044+09,35329,0,35283,IMAGED,10 44 46.567,+09 20 32.95,161.194029166667,9.34248611111111,237.652436740712,55.2320484644796,-45.0,5148045169.27526,905.748,905.748,36,5224082995.56297,196840818,10.1,6.90000000000001,-52.2,-0.010383190587163,1.83508229255676,216.215929691663,206.502124221137,209.122069918566,142.479065880235,3478.84582112329,5224086820,2595,1,0,0,,100,191.550905583426,120.594617328607,731.597596313804,1.0405266650439138,0
0,0,RACS_1044+04,35330,0,35283,IMAGED,10 44 46.567,+04 40 25.59,161.194029166667,4.673775,243.92497942093,52.3849557277016,-45.0,5148046363.66886,895.795,895.795,36,5224083783.05076,196564382,10.7,6.8,-63.68,-0.006959991063923,1.65543925762177,232.014204326429,220.524152307458,215.244964006411,151.535062457651,2117.49923626876,5224087294,2535,1,0,0,,100,199.916044948623,124.579615658149,775.545253418386,1.0396876498838594,0
0,0,RACS_1106+04,35331,0,35283,IMAGED,11 06 16.119,+04 40 25.59,166.5671625,4.673775,250.118142246526,56.3477762295986,-45.0,5148047558.06246,895.795,895.795,36,5224084531.19048,196679193,10.7,6.8,-63.5,-0.007456559222192,0.673868477344513,230.331101357451,219.066885476717,215.024331433677,153.510450698253,2000.8730425315,5224088177,2544,1,0,0,,100,199.618640181143,132.374334498309,775.326800066978,1.0383520151900516,0
0,0,RACS_1127-04,35332,0,35283,IMAGED,11 27 45.671,-04 40 34.83,171.940295833333,-4.67634166666667,267.332187023226,52.3148636326922,-45.0,5148048742.50278,905.748,905.748,36,5224085484.53464,196502708,9.9,6.19999999999999,-67.16,-0.006958020851016,1.21875369548798,216.046663458211,205.03317409848,204.952826419704,145.952354810077,2330.39481556796,5224089170,2625,1,0,0,,100,192.505816812627,124.046724522486,738.614413421601,1.0365488864691186,0
0,0,RACS_1149+00,35333,0,35283,IMAGED,11 49 15.223,+00 00 00,177.313429166667,0.0,271.545059843056,59.029033611774,-45.0,5148049936.89638,905.748,905.748,36,5217810872.44937,196708083,10.6,6.3,-70.9,-0.012541208416224,2.53329658508301,234.731862242793,222.642674240261,214.737625152335,145.334953551296,2009.57998582573,5217816502,2380,1,0,0,,100,204.11179139046,126.753438962623,750.770210288465,1.034264112471386,0
0,0,RACS_1210+04,35334,0,35283,IMAGED,12 10 44.776,+04 40 25.59,182.686566666667,4.673775,277.774191208887,65.538332531419,-45.0,5148051131.28998,905.748,905.748,36,5224087429.87522,196806748,10.6,6.8,-65.0,-0.007277752272785,1.01327872276306,232.113526431254,220.738402534979,285.75615187532,152.654792044762,17297.1912268094,5224091102,2358,1,0,0,,100,201.141272555105,123.884354252368,775.15741577372,1.031531178936034,0
0,0,RACS_1232+09,35335,0,35283,IMAGED,12 32 14.328,+09 20 32.95,188.0597,9.34248611111111,287.731665882807,71.6453730464569,-45.0,5148052325.68358,905.748,905.748,36,5224087409.90284,196735056,10.2,6.8,-49.44,-0.007527830544859,0.569008111953735,227.034510109847,215.884396614102,223.619844995964,148.945786495223,3142.21227602043,5224091244,2535,1,0,0,,100,199.078291188926,127.224862808362,743.756478186697,1.0283742517681116,0
0,0,RACS_1254+14,35336,0,35283,IMAGED,12 54 32.727,+14 00 22.84,193.6363625,14.0063444444444,306.249008274735,76.8580734380632,-45.0,5148053520.07718,905.748,905.748,36,5224087501.75709,196799275,10.7,6.8,-38.65,-0.011808013543487,1.1840728521347,209.971753821009,200.314217334829,198.006742357843,137.442868051041,2449.42097137202,5224091364,2596,0,0,0,,100,189.024649444036,121.569501061458,708.702369593084,1.0248210345496451,0
0,0,RACS_1316+14,35337,0,35283,IMAGED,13 16 21.818,+14 00 22.84,199.090908333333,14.0063444444444,328.073028545518,75.6470697915378,-45.0,5148054714.47078,895.795,895.795,36,5217812467.1577,196877374,10.6,6.8,-39.03,-0.01014615315944,0.845792174339294,209.380871636325,199.694798921446,202.700305428799,141.809900395511,1936.25454800141,5217816576,2540,1,0,0,,100,188.190591870807,121.721262985375,694.378977641463,1.0209024370050448,0
0,0,RACS_1324+28,35338,0,35283,IMAGED,13 24 00,+27 58 01.004,201.0,27.9669455555556,41.4338933470322,82.735236916167,-45.0,5148055908.86438,905.748,905.748,36,5217836042.70488,196999937,15.5,6.50000000000002,-24.92,-0.231511533260345,11.4494132995605,218.338892139975,205.933731504174,288.27864694661,144.425479105616,10188.2198438369,5217840542,2486,1,0,0,,100,199.785128643271,124.251862871461,858.228479046375,1.0166522135333929,0
0,0,RACS_1348+28,35339,0,35283,IMAGED,13 48 00,+27 58 01.004,207.0,27.9669455555556,40.0227108087652,77.4416365975665,-45.0,5148057103.25798,895.795,895.795,36,5224088495.76907,196948547,15.3,6.50000000000002,-24.17,-0.007517894729972,0.501033246517181,218.588201976688,207.316568723448,210.321807154603,140.509446344171,1799.46912987485,5224092797,2594,1,0,0,,100,200.336464331485,129.772903164849,760.93093957752,1.0121065787301868,0
0,0,RACS_1405+23,35340,0,35283,IMAGED,14 05 42.857,+23 19 06.265,211.428570833333,23.3184069444444,24.2516798476665,72.7929657257523,-45.0,5148058297.65158,895.795,895.795,36,5224089333.60176,197001712,13.4,6.40000000000001,-28.26,-0.009363119490445,0.843450725078583,217.759609575887,207.427517571809,206.986616549775,144.021897425556,2502.25131046869,5224093295,2612,1,0,0,,100,196.368011529557,116.374641947914,748.586840927601,1.0073038071469147,0
0,0,RACS_1428+23,35341,0,35283,IMAGED,14 28 34.285,+23 19 06.265,217.142854166667,23.3184069444444,28.4810714628308,67.7405618004487,-45.0,5148059482.0919,905.748,905.748,36,5224090598.48177,196981287,13.3,6.40000000000001,-27.63,-0.007302416488528,0.947943806648254,212.026177555477,201.587932389842,202.970089822239,144.225059039863,1920.52817715814,5224094460,2609,1,0,0,,100,192.948653420899,122.780300443992,732.429674826562,1.0023264427030036,0
0,0,RACS_1514-23,35345,0,35283,IMAGED,15 14 17.142,-23 19 15.47,228.571425,-23.3209638888889,340.680293046658,28.8869216541678,-45.0,5148062497.93574,915.702,915.702,36,5224092147.7682,196826526,8.30000000000002,6.00000000000001,-52.55,-0.014766262844205,1.89321720600128,207.66391287564,198.399253248075,196.976457145037,142.705811316036,1884.19246461499,5224096266,2661,1,0,0,,100,191.708466445562,125.846723676659,721.161952242255,0.9889652688988335,0
0,0,RACS_1533+18,35346,0,35283,IMAGED,15 33 45,+18 39 54.57,233.4375,18.6651583333333,28.9142394986754,51.8451414637026,-45.0,5148063712.2359,905.748,905.748,36,5224091833.48478,196977027,12.1,6.50000000000002,-32.42,-0.012589227408171,1.77521288394928,206.091355535169,195.914285816762,201.412352347659,134.264945276938,2122.90274787603,5224096030,2527,1,0,0,,100,185.690070793498,115.751317935064,712.084234692156,0.983421690895326,0
0,0,RACS_1556+18,35347,0,35283,IMAGED,15 56 15,+18 39 54.57,239.0625,18.6651583333333,31.7455740442927,46.8445181070162,-45.0,5148064827.00326,905.748,905.748,36,5224092950.92065,196876686,12.0,6.50000000000002,-32.13,-0.014774662442505,1.44660758972168,206.626072028904,195.975817255547,198.801080451677,135.612055140128,2084.97396798554,5224096871,2583,1,0,0,,100,186.807781574316,113.264977699146,694.992195349187,0.9783072745400312,0
0,0,RACS_1618+18,35348,0,35283,IMAGED,16 18 45,+18 39 54.57,244.6875,18.6651583333333,34.304174622075,41.8387601156242,-45.0,5148066021.39686,895.795,895.795,36,5224094428.47424,196913373,11.8,6.50000000000002,-31.93,-0.007315136957914,0.645638942718506,203.900104632989,194.545570164491,197.794019840331,136.942185500182,2184.09334243537,5224098697,2438,1,0,0,,100,182.329938979819,104.684433608782,698.615680448711,0.9728405836432106,0
0,0,RACS_1632+14,35349,0,35283,IMAGED,16 32 43.636,+14 00 22.84,248.181816666667,14.0063444444444,30.3257357422517,36.9898334913532,-45.0,5148067215.79046,895.795,895.795,36,5224095561.45947,196737124,11.0,6.50000000000002,-38.92,-0.048167984932661,1.65888619422913,208.926744510546,197.988351912728,201.742038484,142.58789645026,1795.91630917288,5224099414,2529,1,0,0,,100,184.902688488364,124.211233924143,692.348519805819,0.9674275968330469,0
0,0,RACS_1654+14,35350,0,35283,IMAGED,16 54 32.727,+14 00 22.84,253.6363625,14.0063444444444,32.8916777081452,32.1370259791467,-45.0,5148068410.18406,895.795,895.795,36,5224095433.57438,196525306,10.9,6.59999999999999,-38.28,-0.007109746802598,0.610690236091614,203.614299256683,193.391859216006,195.495270292902,133.897730471736,1748.4805006023,5224099349,2309,1,0,0,,100,183.976764674298,116.862669528928,696.36752596125,0.9621083678208231,0
0,0,RACS_1733+09,35351,0,35283,IMAGED,17 33 08.059,+09 20 32.95,263.283579166667,9.34248611111111,32.5451190984263,21.6084823501137,-45.0,5148069594.62438,905.748,905.748,36,5224096426.12656,197113627,10.0,6.90000000000001,-51.78,-0.00950064137578,0.974729061126709,216.162605936038,205.669217221901,206.901040086232,144.316690952536,1749.64754346391,5224100236,2410,1,0,0,,100,192.040082765743,122.219149488956,724.565703421831,0.956964165353551,0
0,0,RACS_1733+04,35352,0,35283,IMAGED,17 33 08.059,+04 40 25.59,263.283579166667,4.673775,28.0775276088308,19.5335181390868,-45.0,5148070789.01798,905.748,905.748,36,5224097650.19219,196702374,10.8,6.8,-63.74,-0.006977383978665,0.909101903438568,223.692897516679,212.35591069365,209.880490954622,141.286463981385,2349.15747052215,5224101281,2301,1,0,0,,100,194.677399122156,118.175019451883,777.688750531524,0.9519453795290787,0
0,0,RACS_1754+23,35353,0,35283,IMAGED,17 54 17.142,+23 19 06.265,268.571425,23.3184069444444,48.5606933432557,22.4701680098581,-45.0,5148071983.41158,905.748,905.748,36,5224098934.78292,196825266,13.6,6.40000000000001,-28.21,-0.006296091713011,0.49221482872963,202.01855115841,192.088892732364,193.493035758913,135.109617941639,1703.58685832098,5224102926,2577,1,0,0,,100,183.19741502637,117.215960926842,672.083522658795,0.9471311453508181,0
0,0,RACS_1817+23,35354,0,35283,IMAGED,18 17 08.571,+23 19 06.265,274.2857125,23.3184069444444,50.6358656315446,17.598267624366,-45.0,5148073434.93158,915.702,915.702,36,5224102327.757,196951004,13.6,6.40000000000001,-28.35,-0.006638166960329,0.402843445539475,200.771413793203,190.846038403099,194.710947282211,130.560759706264,1822.09279008757,5224106296,2614,1,0,0,,100,180.464499862865,117.430427053478,699.065858498216,0.9416037491321604,0
0,0,RACS_1833+18,35355,0,35283,IMAGED,18 33 45,+18 39 54.57,278.4375,18.6651583333333,47.8424894327075,12.177562952739,-45.0,5148074410.35302,895.795,895.795,36,5224101846.42773,196963200,12.0,6.40000000000001,-32.27,-0.018338324502111,1.07845211029053,205.532323527637,195.078897444011,216.000732026256,130.669810844404,9328.07794546887,5224105850,2465,1,0,0,,100,184.021526365541,125.099366414361,702.899706084281,0.9381145905257983,0
0,0,RACS_1859+09,35356,0,35283,IMAGED,18 59 06.268,+09 20 32.95,284.776116666667,9.34248611111111,42.1204945654022,2.55917553133606,-45.0,5148075594.79334,905.748,905.748,36,5224102223.84909,196720924,10.3,6.7,-48.76,-0.030979014933109,0.832319676876068,216.163761090843,202.836666546436,549.282258626161,142.07668601362,59725.1795944768,5224106156,2405,1,0,0,,100,186.818055226468,119.095129775815,716.977985575795,0.9341471301787725,0
0,0,RACS_1914+32,35357,0,35283,IMAGED,19 14 28.965,+32 36 32.64,288.6206875,32.6090666666667,64.6589923648243,9.81543474649042,-45.0,5148076799.14022,905.748,905.748,36,5217816742.04579,196871265,18.2,6.50000000000002,-22.5,-0.072434812784195,2.79470133781433,219.465706770821,206.257171715201,212.491984905535,140.315658874738,2564.61308778349,5217820554,2472,1,0,0,,100,192.082014109474,112.25222988287,743.789249099791,0.9304408289423003,0
0,0,RACS_2124+28,35367,0,35369,IMAGED,21 24 00,+27 58 01.004,321.0,27.9669455555556,76.7297945122523,-15.7607836163096,-45.0,5148084492.25152,915.702,915.702,36,5218190977.04772,196842867,12.4,6.3,-16.02,-0.045907963067293,1.62139701843262,200.407301080589,189.76166190603,195.831220057319,129.908938510406,1802.64990306767,5218194945,2468,1,0,0,,100,180.478047695942,104.70328561496,671.462970785797,0.9696986071929713,0
0,0,RACS_0104+04,35397,0,35440,IMAGED,01 04 28.656,+04 40 25.59,16.1194,4.673775,129.078923726807,-58.0422566085002,-45.0,5148183728.44377,905.748,905.748,36,5224102716.73778,196532252,7.99999999999999,6.7,77.02,-0.011837520636618,0.531156241893768,208.721545468974,197.717454460901,206.593955713232,139.585202318196,1835.64809201115,5224106627,2700,1,0,0,,100,184.781718417071,116.882350994274,675.989023875445,1.0399531388517695,0
0,0,RACS_0118+18,35398,0,35440,IMAGED,01 18 45,+18 39 54.57,19.6875,18.6651583333333,131.89958916196,-43.7305090447051,-45.0,5148185131.85625,905.748,905.748,36,5224102649.65998,196666048,9.79999999999999,6.8,-25.16,-0.006434823386371,0.410766690969467,194.991499870419,183.876320502658,195.7128269528,131.59956624545,1657.89143397598,5224106660,2630,1,0,0,,100,173.413201991934,115.581962745637,662.590900901705,1.0454185408192076,0
0,0,RACS_0141+18,35399,0,35440,IMAGED,01 41 15,+18 39 54.57,25.3125,18.6651583333333,139.056519402495,-42.641596006092,-45.0,5148186097.32441,895.795,895.795,36,5224104189.67989,196982947,9.69999999999998,6.8,-23.55,-0.015497204847634,0.90458607673645,199.482097017756,188.326761140119,207.889801696132,132.315319674911,1731.37174455036,5224108061,2724,1,0,0,,100,178.566144313663,112.297188024968,687.61600414291,1.0494858097069433,0
0,0,RACS_0200+14,35400,0,35440,IMAGED,02 00 00,+14 00 22.84,30.0,14.0063444444444,147.068006535765,-45.6278406185956,-45.0,5148187281.76473,905.748,905.748,36,5224105692.07741,196918357,8.60000000000001,6.99999999999998,-28.77,-0.056826207786799,3.14888596534729,205.746787136974,193.777552306052,208.749318996443,138.527978341433,1705.53383003614,5224109746,2709,1,0,0,,100,178.351801878307,110.848013719078,684.705853927881,1.054788677073283,0
0,0,RACS_0230+09,35401,0,35440,IMAGED,02 30 26.865,+09 20 32.95,37.6119375,9.34248611111111,159.691545602574,-46.3423537758815,-45.0,5148188476.15833,905.748,905.748,36,5224106132.8664,196883308,7.49999999999999,7.30000000000001,-70.83,-0.011402478441596,1.05285930633545,208.322515127127,197.450459084348,207.266128065397,138.238795162396,1599.86462320903,5224110376,2623,1,0,0,,100,183.720228960738,120.724849693943,695.458671543747,1.0604522409007056,0
