INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
12,12,RACS_1547-77,-1,-1,-1,--NULL--,15 47 19.608,-77 06 42.13,236.83169999999996,-77.11170277777777,312.27999759694603,-17.555600480858377,77.502,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
13,13,RACS_1430-81,-1,-1,-1,--NULL--,14 30 09.636,-81 08 49.22,217.54014999999995,-81.14700555555557,306.8298060205672,-19.03190898269673,97.128,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
14,14,RACS_1200-83,-1,-1,-1,--NULL--,12 00 00,-82 59 26.35,179.99999999999997,-82.99065277777778,301.272682252946,-20.285208292363553,135.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
15,15,RACS_0929-81,-1,-1,-1,--NULL--,09 29 50.363,-81 08 49.22,142.4598458333333,-81.14700555555557,295.6197829603799,-21.299520323345032,172.872,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
16,16,RACS_0812-77,-1,-1,-1,--NULL--,08 12 40.391,-77 06 42.13,123.1682958333333,-77.11170277777777,289.8872364251977,-22.06117320145451,-167.502,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
17,17,RACS_0734-72,-1,-1,-1,--NULL--,07 34 48.396,-72 19 38.12,113.70164999999997,-72.32725555555555,284.09560715359646,-22.559437714693797,-157.699,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
18,18,RACS_1726-73,-1,-1,-1,--NULL--,17 26 41.655,-73 38 12.38,261.6735625,-73.63677222222223,319.19671770298646,-20.297859153028632,52.994,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
19,19,RACS_1710-79,-1,-1,-1,--NULL--,17 10 49.671,-78 57 10.22,257.7069625,-78.95283888888889,313.71584837211793,-22.027478553872022,57.072,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
20,20,RACS_1626-84,-1,-1,-1,--NULL--,16 26 10.766,-84 07 01.029,246.5448583333333,-84.1169525,308.10099512087584,-23.550595678565863,68.345,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
21,21,RACS_1200-87,-1,-1,-1,--NULL--,12 00 00,-87 39 42.58,179.99999999999997,-87.66182777777779,302.3586027552954,-24.847567805545136,135.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
22,22,RACS_0733-84,-1,-1,-1,--NULL--,07 33 49.233,-84 07 01.029,113.45513749999998,-84.1169525,296.50127657830694,-25.900432519725513,-158.345,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
23,23,RACS_0649-79,-1,-1,-1,--NULL--,06 49 10.328,-78 57 10.22,102.29303333333333,-78.95283888888889,290.5477820087525,-26.693669775828358,-147.072,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
24,24,RACS_0633-73,-1,-1,-1,--NULL--,06 33 18.344,-73 38 12.38,98.32643333333331,-73.63677222222223,284.522501493974,-27.21498879056978,-142.994,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
25,25,RACS_1833-73,-1,-1,-1,--NULL--,18 33 18.344,-73 38 12.38,278.32643333333334,-73.63677222222223,320.93695993299224,-24.68932360671869,37.006,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
26,26,RACS_1849-79,-1,-1,-1,--NULL--,18 49 10.328,-78 57 10.22,282.29303333333326,-78.95283888888889,315.29235233890273,-26.477630978882768,32.928,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
27,27,RACS_1933-84,-1,-1,-1,--NULL--,19 33 49.233,-84 07 01.029,293.4551375,-84.1169525,309.48756027104054,-28.057400334843397,21.655,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
28,28,RACS_0000-87,-1,-1,-1,--NULL--,00 00 00,-87 39 42.58,0.0,-87.66182777777779,303.52911905260976,-29.406511943702554,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
29,29,RACS_0426-84,-1,-1,-1,--NULL--,04 26 10.766,-84 07 01.029,66.54485833333334,-84.1169525,297.4311877519333,-30.504479903836923,-111.655,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
30,30,RACS_0510-79,-1,-1,-1,--NULL--,05 10 49.671,-78 57 10.22,77.70696249999999,-78.95283888888889,291.2157704134892,-31.333422604388392,-122.928,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
31,31,RACS_0526-73,-1,-1,-1,--NULL--,05 26 41.655,-73 38 12.38,81.6735625,-73.63677222222223,284.9121848887255,-31.879041880123495,-127.006,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
32,32,RACS_1934-72,-1,-1,-1,--NULL--,19 34 48.396,-72 19 38.12,293.70165,-72.32725555555555,322.8701236794503,-29.031250369158734,22.301,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
33,33,RACS_2012-77,-1,-1,-1,--NULL--,20 12 40.391,-77 06 42.13,303.1682958333333,-77.11170277777777,317.0406328684087,-30.89029556042073,12.498,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
34,34,RACS_2129-81,-1,-1,-1,--NULL--,21 29 50.363,-81 08 49.22,322.45984583333336,-81.14700555555557,311.01796285931187,-32.53803967495629,-7.128,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
35,35,RACS_0000-83,-1,-1,-1,--NULL--,00 00 00,-82 59 26.35,0.0,-82.99065277777778,304.8081563374395,-33.94924614595723,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
36,36,RACS_0230-81,-1,-1,-1,--NULL--,02 30 09.636,-81 08 49.22,37.54015,-81.14700555555557,298.42691177379214,-35.10020529722056,-82.872,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
37,37,RACS_0347-77,-1,-1,-1,--NULL--,03 47 19.608,-77 06 42.13,56.83169999999999,-77.11170277777777,291.90019421759786,-35.96996410655626,-102.498,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
38,38,RACS_0425-72,-1,-1,-1,--NULL--,04 25 11.603,-72 19 38.12,66.29834583333333,-72.32725555555555,285.26379124707455,-36.5416106618852,-112.301,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
39,39,RACS_2044-72,-1,-1,-1,--NULL--,20 44 25.892,-72 04 25.51,311.1078833333333,-72.07375277777777,322.09176860972804,-34.29804942659012,5.299,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
40,40,RACS_2141-75,-1,-1,-1,--NULL--,21 41 17.715,-75 45 16.71,325.3238125,-75.75464166666667,315.92266457073015,-36.144154683901974,-9.482,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
41,41,RACS_2307-78,-1,-1,-1,--NULL--,23 07 54.223,-78 00 42.46,346.9759291666666,-78.01179444444445,309.51785718819093,-37.75991902556552,-31.696,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
42,42,RACS_0052-78,-1,-1,-1,--NULL--,00 52 05.776,-78 00 42.46,13.024066666666664,-78.01179444444445,302.8878625536575,-39.11640164524953,-58.304,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
43,43,RACS_0218-75,-1,-1,-1,--NULL--,02 18 42.284,-75 45 16.71,34.67618333333333,-75.75464166666667,296.05663862593,-40.18672656423165,-80.518,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
44,44,RACS_0315-72,-1,-1,-1,--NULL--,03 15 34.107,-72 04 25.51,48.892112499999996,-72.07375277777777,289.06226319790346,-40.94778876909951,-95.299,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
45,45,RACS_2146-70,-1,-1,-1,--NULL--,21 46 19.508,-70 18 22.76,326.5812833333333,-70.30632222222222,321.34125633067504,-39.538982941213746,-9.976,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
46,46,RACS_2246-72,-1,-1,-1,--NULL--,22 46 38.411,-72 45 46.24,341.66004583333324,-72.76284444444444,314.73724202426916,-41.38295816086472,-25.859,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
47,47,RACS_0000-73,-1,-1,-1,--NULL--,00 00 00,-73 39 49.07,0.0,-73.66363055555556,307.839900779419,-42.970986577543876,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
48,48,RACS_0113-72,-1,-1,-1,--NULL--,01 13 21.588,-72 45 46.24,18.339949999999998,-72.76284444444444,300.66684392831684,-44.26886769953534,-64.141,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
49,49,RACS_0213-70,-1,-1,-1,--NULL--,02 13 40.491,-70 18 22.76,33.4187125,-70.30632222222222,293.2554952016486,-45.24538604850371,-80.024,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
50,50,RACS_1227-69,-1,-1,-1,--NULL--,12 27 41.538,-69 28 28.82,186.92307499999998,-69.47467222222222,300.83946762432646,-6.699454356784492,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
51,51,RACS_1323-69,-1,-1,-1,--NULL--,13 23 04.615,-69 28 28.82,200.76922916666663,-69.47467222222222,305.7169848606088,-6.774190929455134,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
52,52,RACS_1418-69,-1,-1,-1,--NULL--,14 18 27.692,-69 28 28.82,214.6153833333333,-69.47467222222222,310.4708613227677,-7.886703361286057,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
53,53,RACS_1513-69,-1,-1,-1,--NULL--,15 13 50.769,-69 28 28.82,228.46153749999996,-69.47467222222222,314.89325765395284,-9.980679387237709,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
54,54,RACS_1609-69,-1,-1,-1,--NULL--,16 09 13.846,-69 28 28.82,242.30769166666664,-69.47467222222222,318.796549650611,-12.953653412678374,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
55,55,RACS_1704-69,-1,-1,-1,--NULL--,17 04 36.923,-69 28 28.82,256.15384583333326,-69.47467222222222,322.01597606726006,-16.66646358438544,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
56,56,RACS_1759-69,-1,-1,-1,--NULL--,18 00 00,-69 28 28.82,269.99999999999994,-69.47467222222222,324.40286812428667,-20.95207430440269,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
57,57,RACS_1855-69,-1,-1,-1,--NULL--,18 55 23.076,-69 28 28.82,283.84614999999997,-69.47467222222222,325.81159775585,-25.620611925817144,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
58,58,RACS_1950-69,-1,-1,-1,--NULL--,19 50 46.153,-69 28 28.82,297.6923041666666,-69.47467222222222,326.08584244100757,-30.458963861692546,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
59,59,RACS_2046-69,-1,-1,-1,--NULL--,20 46 09.23,-69 28 28.82,311.5384583333333,-69.47467222222222,325.05259853306626,-35.225048434613264,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
60,60,RACS_2141-69,-1,-1,-1,--NULL--,21 41 32.307,-69 28 28.82,325.3846125,-69.47467222222222,322.5381494724526,-39.63948179965515,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
61,61,RACS_2236-69,-1,-1,-1,--NULL--,22 36 55.384,-69 28 28.82,339.2307666666666,-69.47467222222222,318.4279744519734,-43.38224214068891,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
62,62,RACS_2332-69,-1,-1,-1,--NULL--,23 32 18.461,-69 28 28.82,353.0769208333333,-69.47467222222222,312.7877632427728,-46.10979727082111,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
63,63,RACS_0027-69,-1,-1,-1,--NULL--,00 27 41.538,-69 28 28.82,6.923074999999999,-69.47467222222222,306.0094717139994,-47.51143622586907,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
64,64,RACS_0123-69,-1,-1,-1,--NULL--,01 23 04.615,-69 28 28.82,20.769229166666666,-69.47467222222222,298.84408368350773,-47.40166671389325,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
65,65,RACS_0218-69,-1,-1,-1,--NULL--,02 18 27.692,-69 28 28.82,34.61538333333333,-69.47467222222222,292.18937426010086,-45.79574026623204,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
66,66,RACS_0313-69,-1,-1,-1,--NULL--,03 13 50.769,-69 28 28.82,48.46153749999999,-69.47467222222222,286.7521626795016,-42.902854695020665,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
67,67,RACS_0409-69,-1,-1,-1,--NULL--,04 09 13.846,-69 28 28.82,62.307691666666656,-69.47467222222222,282.8712509054454,-39.043529751748075,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
68,68,RACS_0504-69,-1,-1,-1,--NULL--,05 04 36.923,-69 28 28.82,76.15384583333332,-69.47467222222222,280.57729512473065,-34.56032437619082,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
69,69,RACS_0559-69,-1,-1,-1,--NULL--,06 00 00,-69 28 28.82,89.99999999999999,-69.47467222222222,279.74138006318094,-29.76782153975085,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
70,70,RACS_0655-69,-1,-1,-1,--NULL--,06 55 23.076,-69 28 28.82,103.84615,-69.47467222222222,280.1875235080121,-24.939643007186344,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
71,71,RACS_0750-69,-1,-1,-1,--NULL--,07 50 46.153,-69 28 28.82,117.69230416666666,-69.47467222222222,281.7448395007659,-20.3132373722463,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
72,72,RACS_0846-69,-1,-1,-1,--NULL--,08 46 09.23,-69 28 28.82,131.53845833333332,-69.47467222222222,284.25919304197066,-16.09816903125687,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
73,73,RACS_0941-69,-1,-1,-1,--NULL--,09 41 32.307,-69 28 28.82,145.38461249999997,-69.47467222222222,287.58542017352676,-12.481164856366151,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
74,74,RACS_1036-69,-1,-1,-1,--NULL--,10 36 55.384,-69 28 28.82,159.23076666666665,-69.47467222222222,291.57326080631304,-9.62570943322047,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
75,75,RACS_1132-69,-1,-1,-1,--NULL--,11 32 18.461,-69 28 28.82,173.0769208333333,-69.47467222222222,296.05490973342637,-7.666328312588015,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0
